District.ID,Year,Annual.Rainfall
Maharajganj,1941,4319.14
Gorakhpur,1941,4030.55
Kushinagar,1941,4105.36
Deoria,1941,4020
Azamgarh,1941,4159.86
Mau,1941,4206.31
Ballia,1941,4288.04
Jaunpur,1941,4147.43
Ghazipur,1941,4479.51
Chandauli,1941,5080.27
Varanasi,1941,4791.94
Sant Ravi Das Nagar,1941,4766.38
Mirzapur,1941,5064.09
Sonbhadra,1941,5860.7
Pashchim Champaran,1941,4274.94
Purba Champaran,1941,4271.84
Sheohar,1941,4545.31
Sitamarhi,1941,4577.57
Madhubani,1941,4865.97
Supaul,1941,4900.49
Araria,1941,5478.2
Kishanganj,1941,6448.64
Purnia,1941,5890.58
Katihar,1941,6335.7
Madhepura,1941,5139.56
Saharsa,1941,5061.1
Darbhanga,1941,4944.23
Muzaffarpur,1941,4722.04
Gopalganj,1941,4049.8
Siwan,1941,4035.62
Saran,1941,4694.36
Vaishali,1941,5086.86
Samastipur,1941,5093.99
Begusarai,1941,5339.43
Khagaria,1941,5287.92
Bhagalpur,1941,5952.09
Banka,1941,6564.33
Munger,1941,5652.55
Lakhisarai,1941,5580.84
Sheikhpura,1941,5585.24
Nalanda,1941,5545.31
Patna,1941,5315.01
Bhojpur,1941,4966.32
Buxar,1941,4759.36
Bhabua,1941,5251.26
Rohtas,1941,5305.07
Jehanabad,1941,5390.59
Aurangabad,1941,5613.75
Gaya,1941,6083.23
Nawada,1941,6108.25
Jamui,1941,6321.49
North Sikkim,1941,9194.73
West Sikkim,1941,7516
South Sikkim,1941,7354.09
East,1941,7835.81
Tawang,1941,7642.39
West Kameng,1941,7509.74
East Kameng,1941,7802.66
Lower Subansiri,1941,8185.4
Upper Subansiri,1941,8481.29
West Siang,1941,9447.55
East Siang,1941,10723.55
Upper Dibang Valley,1941,10960.68
Lohit,1941,10864.63
Changlang,1941,10933.43
Tirap,1941,9897.62
Mon,1941,8819.16
Tuensang,1941,9085.02
Mokokchung,1941,8232.51
Zunheboto,1941,8704.1
Wokha,1941,8016.59
Kohima,1941,9869.46
Phek,1941,9196.13
Senapati,1941,9980.25
Tamenglong,1941,11214.21
Churachandpur,1941,10211.77
Bishnupur,1941,10318.35
Thoubal,1941,10145.45
West Imphal,1941,11505
East Imphal,1941,10181.76
Ukhrul,1941,9507.15
Chandel,1941,10352.42
Mamit,1941,10491.66
Kolasib,1941,10647.74
Aizawl,1941,10597.96
Champhai,1941,10478.53
Lunglei,1941,11208.36
Lawngtlai,1941,12260.39
Saiha,1941,12324.14
West Tripura,1941,9710.15
South Tripura,1941,10112.22
Dhalai,1941,9940.05
North Tripura,1941,10354.12
West Garo Hills,1941,8563.08
East Garo Hills,1941,9127.54
West Khasi Hills,1941,10050.66
East Khasi Hills,1941,11060.21
Jaintia Hills,1941,11568.98
Kokrajhar,1941,8977.94
Dhuburi,1941,8639.87
Goalpara,1941,9206.79
Barpeta,1941,9296.98
Kamrup,1941,10394.25
Nalbari,1941,9332.35
Darrang,1941,9250.94
Nagaon,1941,10141.48
Sonitpur,1941,7432.72
Lakhimpur,1941,8411.12
Dhemaji,1941,9837.29
Tinsukia,1941,10290.17
Dibrugarh,1941,9471.1
Sibsagar,1941,8708.12
Jorhat,1941,7832.18
Golaghat,1941,7725.65
Karbi Anglong,1941,9573.98
North Cachar Hills,1941,12014.46
Cachar,1941,11448.87
Karimganj,1941,10711.1
Hailakandi,1941,11008.91
Darjiling,1941,7320.15
Jalpaiguri,1941,8316.39
Kochbihar,1941,8189.72
Uttar Dinajpur,1941,6905.96
Dakshin Dinajpur,1941,7087.54
Maldah,1941,7083.85
Murshidabad,1941,7331.63
Birbhum,1941,7325.68
Barddhaman,1941,7374.07
Nadia,1941,7481.54
North 24 Parganas,1941,7535.69
Hugli,1941,7430.14
Bankura,1941,7597.99
Puruliya,1941,7403.65
East Midnapore,1941,7664.06
Haora,1941,7219.98
Kolkata,1941,7199.62
South 24 Parganas,1941,5887.92
Garhwa,1941,6288.2
Palamu,1941,6968.23
Chatra,1941,6925.05
Hazaribag,1941,7462.71
Koderma,1941,6694.04
Giridih,1941,6841.46
Deoghar,1941,7207.86
Godda,1941,6698.27
Sahibganj,1941,7021.59
Pakur,1941,7248.45
Dumka,1941,7220.86
Dhanbad,1941,7450.37
Bokaro,1941,7570.19
Ranchi,1941,7498.92
Lohardaga,1941,7543.57
Gumla,1941,6968.04
Pashchim Singhbhum,1941,7124.82
Purba Singhbhum,1941,7455.8
Baragarh,1941,5785.87
Jharsuguda,1941,6005.36
Sambalpur,1941,5994.88
Deogarh,1941,6116.16
Sundargarh,1941,6394.03
Keonjhar,1941,6510.66
Mayurbhanj,1941,7294.26
Baleshwar,1941,7321.76
Bhadrak,1941,7146.53
Kendrapara,1941,7112.07
Jagatsinghpur,1941,6450.35
Cuttack,1941,6188.35
Jajpur,1941,6817.92
Dhenkanal,1941,6193.4
Angul,1941,6230.59
Nayagarh,1941,5961.35
Khordha,1941,5950.85
Puri,1941,5514.2
Ganjam,1941,5976.01
Gajapati,1941,5538.1
Kandhamal,1941,5900.68
Boudh,1941,5944.73
Sonepur,1941,5761.42
Bolangir,1941,5642.93
Nuapada,1941,5864
Kalahandi,1941,5923.16
Rayagada,1941,6035.65
Nabarangpur,1941,6124.64
Koraput,1941,5938.22
Malkangiri,1941,5341.62
Koriya,1941,6310.06
Surguja,1941,6307.76
Jashpur,1941,6429.9
Raigarh,1941,5766.13
Korba,1941,5642.21
Janjgir-Champa,1941,5565.46
Bilaspur,1941,3171.48
Kawardha,1941,5568.11
Raj Nandgaon,1941,5523.75
Durg,1941,5275.36
Raipur,1941,5391.5
Mahasamund,1941,5511.89
Dhamtari,1941,5611.96
Kanker,1941,5665.53
Bastar,1941,5823.62
Dantewada,1941,5073.2
Sheopur,1941,3144.46
Morena,1941,3117.52
Bhind,1941,2989.96
Gwalior,1941,3206.48
Datia,1941,3184.99
Shivpuri,1941,3442.27
Guna,1941,3510.69
Tikamgarh,1941,3489.48
Chhatarpur,1941,3891.79
Panna,1941,4333.41
Sagar,1941,3914.13
Damoh,1941,4452.06
Satna,1941,4752.01
Rewa,1941,4922.61
Umaria,1941,5543.68
Shahdol,1941,5959.25
Sidhi,1941,5742.55
Neemuch,1941,3674.5
Mandsaur,1941,3924.24
Ratlam,1941,3867.5
Ujjain,1941,3775.7
Shajapur,1941,3738.17
Dewas,1941,3628.92
Jhabua,1941,3813.02
Dhar,1941,3601.02
Indore,1941,3459.82
West Nimar,1941,3535.24
Barwani,1941,3360.09
East Nimar,1941,3866.22
Rajgarh,1941,3549.39
Vidisha,1941,3848.2
Bhopal,1941,3835.93
Sehore,1941,3888.56
Raisen,1941,4550.68
Betul,1941,4714.01
Harda,1941,4148.12
Hoshangabad,1941,4833.42
Katni,1941,5118.72
Jabalpur,1941,5302.27
Narsinghpur,1941,5046.31
Dindori,1941,5886.37
Mandla,1941,5765.66
Chhindwara,1941,5186.87
Seoni,1941,5362.67
Balaghat,1941,5666.38
Kachchh,1941,1381.57
Banas Kantha,1941,1793.4
Patan,1941,1778.15
Mahesana,1941,2333.59
Sabar Kantha,1941,2931.17
Gandhinagar,1941,2669
Ahmadabad,1941,2292.85
Surendranagar,1941,2200.5
Rajkot,1941,2272.24
Jamnagar,1941,1509.27
Porbandar,1941,167.28
Junagadh,1941,1429.06
Amreli,1941,2172.26
Bhavnagar,1941,2771.53
Anand,1941,2906.15
Kheda,1941,2953.38
Panch Mahals,1941,3440.61
Dahod,1941,3561.79
Vadodara,1941,3693.09
Narmada,1941,3968.96
Bharuch,1941,3772.32
Surat,1941,3622.44
The Dangs,1941,4798.98
Navsari,1941,3271.51
Valsad,1941,3757.84
Junagadh,1941,0
Daman,1941,0
Dadra and Nagar Haveli,1941,4784.83
Nandurbar,1941,3849.87
Dhule,1941,3531.04
Jalgaon,1941,3404.35
Buldana,1941,3708.68
Akola,1941,4011.97
Washim,1941,3805.01
Amravati,1941,4211.3
Wardha,1941,4339.14
Nagpur,1941,4810.16
Bhandara,1941,5334
Gondiya,1941,5607.79
Garhchiroli,1941,5036.75
Chandrapur,1941,4598.91
Yavatmal,1941,4052.75
Nanded,1941,3684.84
Hingoli,1941,3430.65
Parbhani,1941,3140.59
Jalna,1941,3114.45
Aurangabad,1941,3330.3
Nashik,1941,4914.04
Thane,1941,4559.7
Greater Bombay,1941,0
Mumbai,1941,0
Raigarh,1941,3445.1
Pune,1941,6890.91
Ahmednagar,1941,4465.36
Bid,1941,2890.64
Latur,1941,3296.67
Osmanabad,1941,3027.33
Solapur,1941,3406.61
Satara,1941,6903.13
Ratnagiri,1941,2911.89
Sindhudurg,1941,1109.25
Kolhapur,1941,6884.47
Sangli,1941,5770.87
Adilabad,1941,4180.8
Nizamabad,1941,3935.84
Karimnagar,1941,4243.3
Medak,1941,3999.46
Hyderabad,1941,3927.45
Rangareddi,1941,3798.82
Mahbubnagar,1941,3498.67
Nalgonda,1941,3589.2
Warangal,1941,3777.81
Khammam,1941,4183.9
Srikakulam,1941,5052.53
Vizianagaram,1941,5726.17
Vishakhapatnam,1941,5458.95
East Godavari,1941,5008.74
West Godavari,1941,4599.26
Krishna,1941,4112.78
Guntur,1941,3996.59
Prakasam,1941,4050.32
Nellore,1941,4667.94
Cuddapah,1941,4308.08
Kurnool,1941,3285.01
Anantapur,1941,4148.38
Chittoor,1941,4976.61
Belgaum,1941,7051.52
Bagalkot,1941,5153.76
Bijapur,1941,3784.03
Gulbarga,1941,3257.56
Bidar,1941,3522.49
Raichur,1941,3213.31
Koppal,1941,4510.22
Gadag,1941,6499.63
Dharwad,1941,8238.7
Uttar Kannand,1941,3703.24
Haveri,1941,8764.42
Bellary,1941,4568.57
Chitradurga,1941,5864.78
Davanagere,1941,7863.73
Shimoga,1941,8292.26
Udupi,1941,1599.36
Chikmagalur,1941,9303.31
Tumkur,1941,5821.93
Kolar,1941,4919.65
Bangalore Urban,1941,5015.6
Bangalore Rural,1941,5032.03
Mandya,1941,7726.56
Hassan,1941,9848.41
Dakshin Kannad,1941,2677.85
Kodagu,1941,7668.26
Mysore,1941,9664.02
Chamrajnagar,1941,7351
North Goa,1941,1691.95
South Goa,1941,0
Kavaratti,1941,2.18
Kasaragod,1941,0
Kannur,1941,1230.45
Wayanad,1941,7977.89
Kozhikode,1941,911.56
Malappuram,1941,4180.2
Palakkad,1941,7375.78
Thrissur,1941,1074.64
Ernakulam,1941,3293.09
Idukki,1941,9754.06
Kottayam,1941,5410.67
Alappuzha,1941,1.42
Pattanamtitta,1941,4651.45
Kollam,1941,3121.52
Thiruvananthapuram,1941,3872.87
Thiruvallur,1941,5063.24
Chennai,1941,5066.75
Kancheepuram,1941,4856.38
Vellore,1941,4816.45
Dharmapuri,1941,4808.78
Tiruvannamalai,1941,4925.57
Villupuram,1941,4851.96
Salem,1941,4956.52
Namakkal,1941,5186.25
Erode,1941,6950.57
Nilgiris,1941,9987.76
Coimbatore,1941,9614.18
Dindigul,1941,7830.82
Karur,1941,6119.38
Tiruchchirappalli,1941,4998.84
Perambalur,1941,4756.41
Ariyalur,1941,4859.09
Cuddalore,1941,4836.99
Nagapattinam,1941,5051.63
Thiruvarur,1941,5467.2
Thanjavur,1941,4663.21
Pudukkottai,1941,4604.31
Sivaganga,1941,4800.95
Madurai,1941,7291.32
Theni,1941,10611.71
Virudhunagar,1941,7480.78
Ramanathapuram,1941,5758.83
Thoothukudi,1941,5761.98
Tirunelveli Kattabo,1941,7458.49
Kanniyakumari,1941,513.02
Yanam,1941,5286
Puducherry,1941,4659.58
Mahe,1941,0
Karaikal,1941,5027.23
Andaman Islands,1941,964.38
Nicobar Islands,1941,0
Kupwara (Muzaffarabad),1942,6587.86
Baramula (Kashmir North),1942,7610.1
Srinagar,1942,6832.43
Bagdam,1942,7653.17
Pulwama,1942,7233.49
Anantnag (Kashmir South),1942,6998.44
Ladakh (Leh),1942,5453.31
Kargil,1942,6092.46
Doda,1942,6414.41
Udhampur,1942,6410.32
Punch,1942,8397.36
Rajauri,1942,8014.84
Jammu,1942,6897.05
Kathua,1942,5275.14
Chamba,1942,5889.98
Kangra,1942,4928.61
Lahul and Spiti,1942,7405.25
Kullu,1942,7310.67
Mandi,1942,5425.62
Hamirpur,1942,4385.78
Una,1942,3469.94
Solan,1942,3824.52
Sirmaur,1942,4053.74
Shimla,1942,6142.95
Kinnaur,1942,7793.57
Gurdaspur,1942,4762.8
Amritsar,1942,4508.75
Kapurthala,1942,3207.8
Jalandhar,1942,2984.8
Hoshiarpur,1942,3447.03
Nawan Shehar,1942,3082.84
Rupnagar,1942,3227.75
Fatehgarh Sahib,1942,2789.43
Ludhiana,1942,2627.76
Moga,1942,2651.58
Firozpur,1942,2975.15
Muktsar,1942,2662.74
Faridkot,1942,2724.07
Bathinda,1942,2571.59
Mansa,1942,2642.88
Sangrur,1942,2693.47
Patiala,1942,2935.5
Chandigarh,1942,3203
Uttarkashi,1942,7447.99
Chamoli,1942,7339.11
Rudra Prayag,1942,7218.81
Tehri Garhwal,1942,5824.99
Dehra Dun,1942,4265.34
Pauri Garhwal,1942,4542.49
Pithoragarh,1942,8400.02
Bageshwar,1942,6796.61
Almora,1942,5042.74
Champawat,1942,4738.26
Naini Tal,1942,4198.89
Udham Singh Nagar,1942,4121.3
Haridwar,1942,3648.96
Panchkula,1942,3451.32
Ambala,1942,3113.84
Yamuna Nagar,1942,3133.99
Kurukshetra,1942,2980.78
Kaithal,1942,2920.18
Karnal,1942,2953.46
Panipat,1942,3011.18
Sonepat,1942,3131.24
Jind,1942,2970.08
Fatehabad,1942,2755.79
Sirsa,1942,2635.18
Hisar,1942,2901.28
Bhiwani,1942,3035.22
Rohtak,1942,3076.02
Jhajjar,1942,3170.41
Mahendragarh,1942,3269.18
Rewari,1942,3397.21
Gurgaon,1942,3812.64
Faridabad,1942,3920.71
Delhi,1942,3562.85
Ganganagar,1942,2720.61
Hanumangarh,1942,2738.09
Bikaner,1942,2392.51
Churu,1942,2658.61
Jhunjhunun,1942,2876.28
Alwar,1942,3883.75
Bharatpur,1942,4264.73
Dhaulpur,1942,4461.94
Karauli,1942,4152.63
Sawai Madhopur,1942,3807.32
Dausa,1942,3694.35
Jaipur,1942,3453.26
Sikar,1942,2975.09
Nagaur,1942,2731.14
Jodhpur,1942,2420.61
Jaisalmer,1942,1797.55
Barmer,1942,1941.81
Jalor,1942,2120.52
Sirohi,1942,2755.02
Pali,1942,3067.48
Ajmer,1942,3320.43
Tonk,1942,3582.09
Bundi,1942,3913.76
Bhilwara,1942,3661.3
Rajsamand,1942,3863.37
Udaipur,1942,3813.57
Dungarpur,1942,3819.11
Banswara,1942,4098.43
Chittaurgarh,1942,4055.09
Kota,1942,4199.47
Baran,1942,4546.18
Jhalawar,1942,4662.04
Saharanpur,1942,3269.97
Muzaffarnagar,1942,3461.96
Bijnor,1942,3884.42
Moradabad,1942,4009.65
Rampur,1942,3986.26
Jyotiba Phule Nagar,1942,3954.06
Meerut,1942,3763.6
Baghpat,1942,3413.46
Ghaziabad,1942,3824.29
Gautam Buddha Nagar,1942,3924.07
Bulandshahr,1942,3969.96
Aligarh,1942,4071.79
Hathras,1942,4168.29
Mathura,1942,4120.9
Agra,1942,4408.6
Firozabad,1942,4380.31
Etah,1942,4320.48
Mainpuri,1942,4215.15
Badaun,1942,4273.71
Bareilly,1942,4231.49
Pilibhit,1942,4460.87
Shahjahanpur,1942,4388.43
Lakhimpur Kheri,1942,4671.19
Sitapur,1942,4682.31
Hardoi,1942,4341.9
Unnao,1942,4361.44
Lucknow,1942,4598.13
Rae Bareli,1942,4848.83
Farrukhabad,1942,4192.43
Kannauj,1942,4142.61
Etawah,1942,4277
Auraiya,1942,4251.48
Kanpur Dehat,1942,4435.11
Kanpur,1942,4496.74
Jalaun,1942,4738.64
Jhansi,1942,5156.38
Lalitpur,1942,5152.36
Hamirpur,1942,5200.36
Mahoba,1942,5517.65
Banda,1942,5670.44
Chitrakoot,1942,5995.68
Fatehpur,1942,5097.87
Pratapgarh,1942,5063.42
Kaushambi,1942,5540.05
Allahabad,1942,5626.51
Bara Banki,1942,4839.36
Faizabad,1942,4583.56
Ambedkar Nagar,1942,4695.44
Sultanpur,1942,4796.43
Bahraich,1942,4943.91
Shravasti,1942,4970.53
Balrampur,1942,4917.97
Gonda,1942,4784.57
Siddharth Nagar,1942,4898.03
Basti,1942,4424.78
Sant Kabir Nagar,1942,4620.95
Maharajganj,1942,4925.02
Gorakhpur,1942,4732
Kushinagar,1942,4642.88
Deoria,1942,4678.92
Azamgarh,1942,5044.26
Mau,1942,5029.43
Ballia,1942,5020.06
Jaunpur,1942,5161.46
Ghazipur,1942,5387.14
Chandauli,1942,6219.57
Varanasi,1942,5843.4
Sant Ravi Das Nagar,1942,5781.98
Mirzapur,1942,6143.85
Sonbhadra,1942,6974.74
Pashchim Champaran,1942,4747.17
Purba Champaran,1942,4848.36
Sheohar,1942,5222.46
Sitamarhi,1942,5223.42
Madhubani,1942,5326.11
Supaul,1942,5132.9
Araria,1942,5564.63
Kishanganj,1942,6492.52
Purnia,1942,5793.37
Katihar,1942,6162.75
Madhepura,1942,5243.57
Saharsa,1942,5234.9
Darbhanga,1942,5447.7
Muzaffarpur,1942,5410.07
Gopalganj,1942,4637.25
Siwan,1942,4653.81
Saran,1942,5336.55
Vaishali,1942,5713.8
Samastipur,1942,5586.14
Begusarai,1942,5737.77
Khagaria,1942,5505.47
Bhagalpur,1942,6063.73
Banka,1942,6785.94
Munger,1942,5917.28
Lakhisarai,1942,5978.19
Sheikhpura,1942,6125.52
Nalanda,1942,6164.26
Patna,1942,5948.92
Bhojpur,1942,5712.72
Buxar,1942,5631.91
Bhabua,1942,6381.57
Rohtas,1942,6345.27
Jehanabad,1942,6088.96
Aurangabad,1942,6507.64
Gaya,1942,6758.48
Nawada,1942,6691.57
Jamui,1942,6776.24
North Sikkim,1942,10135.66
West Sikkim,1942,8142.68
South Sikkim,1942,7957.72
East,1942,8609.56
Tawang,1942,8831.04
West Kameng,1942,7996.4
East Kameng,1942,8019.35
Lower Subansiri,1942,8462.66
Upper Subansiri,1942,8895.9
West Siang,1942,9669.66
East Siang,1942,10683.09
Upper Dibang Valley,1942,10168.84
Lohit,1942,9822.42
Changlang,1942,10171.79
Tirap,1942,9631.79
Mon,1942,8619.88
Tuensang,1942,8927.76
Mokokchung,1942,8028.69
Zunheboto,1942,8539.12
Wokha,1942,7800.01
Kohima,1942,9620.76
Phek,1942,9109.72
Senapati,1942,9907.84
Tamenglong,1942,10889.8
Churachandpur,1942,10071.71
Bishnupur,1942,10177.07
Thoubal,1942,10107.4
West Imphal,1942,11150
East Imphal,1942,10067.06
Ukhrul,1942,9618.93
Chandel,1942,10471.76
Mamit,1942,9967.33
Kolasib,1942,10410
Aizawl,1942,10268.88
Champhai,1942,10343.99
Lunglei,1942,10702.92
Lawngtlai,1942,11641.04
Saiha,1942,11917.59
West Tripura,1942,8907.12
South Tripura,1942,9190.43
Dhalai,1942,9179.12
North Tripura,1942,9749.06
West Garo Hills,1942,8276.2
East Garo Hills,1942,8997.29
West Khasi Hills,1942,9789.94
East Khasi Hills,1942,10617.68
Jaintia Hills,1942,10854.71
Kokrajhar,1942,9542.77
Dhuburi,1942,8782.99
Goalpara,1942,9255.77
Barpeta,1942,9506.87
Kamrup,1942,10251.4
Nalbari,1942,9498.7
Darrang,1942,9109.51
Nagaon,1942,9609.29
Sonitpur,1942,7282.09
Lakhimpur,1942,8303.91
Dhemaji,1942,9745.18
Tinsukia,1942,9935
Dibrugarh,1942,9327.83
Sibsagar,1942,8557.03
Jorhat,1942,7639.07
Golaghat,1942,7521.8
Karbi Anglong,1942,9076.82
North Cachar Hills,1942,11258.11
Cachar,1942,10974.49
Karimganj,1942,10189.18
Hailakandi,1942,10635.39
Darjiling,1942,7815.73
Jalpaiguri,1942,8885.01
Kochbihar,1942,8450.64
Uttar Dinajpur,1942,6712.17
Dakshin Dinajpur,1942,6720.07
Maldah,1942,6708.8
Murshidabad,1942,7003.05
Birbhum,1942,7248.42
Barddhaman,1942,7187.22
Nadia,1942,7021.83
North 24 Parganas,1942,6768.66
Hugli,1942,6922.4
Bankura,1942,7440.51
Puruliya,1942,7429.19
East Midnapore,1942,7036.5
Haora,1942,6593.02
Kolkata,1942,6610.51
South 24 Parganas,1942,5198.41
Garhwa,1942,7182.4
Palamu,1942,7769.06
Chatra,1942,7557.19
Hazaribag,1942,7886.29
Koderma,1942,7177.49
Giridih,1942,7251.66
Deoghar,1942,7568.61
Godda,1942,6729.74
Sahibganj,1942,6770.62
Pakur,1942,7054.28
Dumka,1942,7386.04
Dhanbad,1942,7636.38
Bokaro,1942,7807.59
Ranchi,1942,7897.31
Lohardaga,1942,8181.17
Gumla,1942,7681.14
Pashchim Singhbhum,1942,7315.03
Purba Singhbhum,1942,7203.73
Baragarh,1942,6331.72
Jharsuguda,1942,6610.18
Sambalpur,1942,6506.01
Deogarh,1942,6399.89
Sundargarh,1942,6927.47
Keonjhar,1942,6469.93
Mayurbhanj,1942,6918.26
Baleshwar,1942,6642.8
Bhadrak,1942,6433.34
Kendrapara,1942,6228.83
Jagatsinghpur,1942,5684.14
Cuttack,1942,5769.85
Jajpur,1942,6348.98
Dhenkanal,1942,6028.26
Angul,1942,6303.69
Nayagarh,1942,5744.6
Khordha,1942,5544.45
Puri,1942,5007.56
Ganjam,1942,5744.15
Gajapati,1942,5295.37
Kandhamal,1942,6095.72
Boudh,1942,6219.09
Sonepur,1942,6168.18
Bolangir,1942,6207.37
Nuapada,1942,6662.6
Kalahandi,1942,6601.64
Rayagada,1942,6296.95
Nabarangpur,1942,7190.99
Koraput,1942,6593.74
Malkangiri,1942,5975.91
Koriya,1942,7255.2
Surguja,1942,7168.32
Jashpur,1942,7148.54
Raigarh,1942,6364.5
Korba,1942,6420.54
Janjgir-Champa,1942,6190.39
Bilaspur,1942,3913.76
Kawardha,1942,6545.25
Raj Nandgaon,1942,6403.85
Durg,1942,6191.43
Raipur,1942,6175.44
Mahasamund,1942,6110.15
Dhamtari,1942,6654.46
Kanker,1942,6758.74
Bastar,1942,6956.24
Dantewada,1942,5933.91
Sheopur,1942,4374.94
Morena,1942,4630.89
Bhind,1942,4654.17
Gwalior,1942,4948.55
Datia,1942,4972.58
Shivpuri,1942,5203.7
Guna,1942,5167.53
Tikamgarh,1942,5297.7
Chhatarpur,1942,5659.95
Panna,1942,5951.1
Sagar,1942,5368.95
Damoh,1942,5834.94
Satna,1942,6227.59
Rewa,1942,6127.36
Umaria,1942,6667.72
Shahdol,1942,6989.84
Sidhi,1942,6800
Neemuch,1942,4124.33
Mandsaur,1942,4493.86
Ratlam,1942,4556.31
Ujjain,1942,4938.7
Shajapur,1942,5090.5
Dewas,1942,4909.64
Jhabua,1942,4564.6
Dhar,1942,4757.78
Indore,1942,4717.22
West Nimar,1942,4612.58
Barwani,1942,4301.19
East Nimar,1942,4823.65
Rajgarh,1942,4930.68
Vidisha,1942,5442.82
Bhopal,1942,5227.85
Sehore,1942,5122.97
Raisen,1942,5962.43
Betul,1942,5686.44
Harda,1942,5240.14
Hoshangabad,1942,6057.42
Katni,1942,6342.02
Jabalpur,1942,6405.03
Narsinghpur,1942,6211.13
Dindori,1942,6945.71
Mandla,1942,6796.6
Chhindwara,1942,6123.89
Seoni,1942,6203.94
Balaghat,1942,6505.74
Kachchh,1942,1329.96
Banas Kantha,1942,1725.12
Patan,1942,1653.23
Mahesana,1942,2340.24
Sabar Kantha,1942,3159.61
Gandhinagar,1942,2779
Ahmadabad,1942,2393.09
Surendranagar,1942,2195.74
Rajkot,1942,2532.82
Jamnagar,1942,1763.38
Porbandar,1942,212.06
Junagadh,1942,1871.68
Amreli,1942,2556.99
Bhavnagar,1942,3002.07
Anand,1942,3233.5
Kheda,1942,3236.3
Panch Mahals,1942,3949.09
Dahod,1942,4129.18
Vadodara,1942,4153.19
Narmada,1942,4557.16
Bharuch,1942,4254.28
Surat,1942,4141.46
The Dangs,1942,5511.47
Navsari,1942,3818.84
Valsad,1942,4398.04
Junagadh,1942,0
Daman,1942,0
Dadra and Nagar Haveli,1942,5605.37
Nandurbar,1942,4512.38
Dhule,1942,4179.69
Jalgaon,1942,4131.07
Buldana,1942,4655.82
Akola,1942,4872.87
Washim,1942,4742.57
Amravati,1942,4983.04
Wardha,1942,5036.17
Nagpur,1942,5427.94
Bhandara,1942,5942.23
Gondiya,1942,6313.28
Garhchiroli,1942,5839.45
Chandrapur,1942,5132.85
Yavatmal,1942,4838
Nanded,1942,4653.42
Hingoli,1942,4564.43
Parbhani,1942,4257.85
Jalna,1942,4047.02
Aurangabad,1942,3962.25
Nashik,1942,5593.4
Thane,1942,4818.46
Greater Bombay,1942,0
Mumbai,1942,0
Raigarh,1942,3560.44
Pune,1942,7294.06
Ahmednagar,1942,4908.4
Bid,1942,3572.79
Latur,1942,4244.63
Osmanabad,1942,3710.87
Solapur,1942,3963.31
Satara,1942,7590.66
Ratnagiri,1942,3294.8
Sindhudurg,1942,1272.32
Kolhapur,1942,7778.44
Sangli,1942,6453.96
Adilabad,1942,4956.76
Nizamabad,1942,4722.22
Karimnagar,1942,4923.32
Medak,1942,4499.28
Hyderabad,1942,4178.84
Rangareddi,1942,4102.56
Mahbubnagar,1942,3494.37
Nalgonda,1942,3440.7
Warangal,1942,3866.19
Khammam,1942,4169.05
Srikakulam,1942,4732.53
Vizianagaram,1942,5769.93
Vishakhapatnam,1942,5500.74
East Godavari,1942,5008.94
West Godavari,1942,4419.92
Krishna,1942,3627.62
Guntur,1942,3482.56
Prakasam,1942,3590.76
Nellore,1942,4295.62
Cuddapah,1942,3905.34
Kurnool,1942,3038.91
Anantapur,1942,3821.46
Chittoor,1942,4467.25
Belgaum,1942,8026.7
Bagalkot,1942,5729.21
Bijapur,1942,4141.01
Gulbarga,1942,3560.26
Bidar,1942,4288.15
Raichur,1942,3278.2
Koppal,1942,4877.64
Gadag,1942,7415.99
Dharwad,1942,9545.92
Uttar Kannand,1942,4240.27
Haveri,1942,9628.62
Bellary,1942,4710.76
Chitradurga,1942,5876.6
Davanagere,1942,8258.11
Shimoga,1942,8932.62
Udupi,1942,1745.44
Chikmagalur,1942,9958.03
Tumkur,1942,5656.83
Kolar,1942,4395.33
Bangalore Urban,1942,4644.34
Bangalore Rural,1942,4611.45
Mandya,1942,7879.7
Hassan,1942,10616.95
Dakshin Kannad,1942,2963.01
Kodagu,1942,8452.27
Mysore,1942,10229.12
Chamrajnagar,1942,7228.97
North Goa,1942,1932.94
South Goa,1942,0
Kavaratti,1942,2.38
Kasaragod,1942,0
Kannur,1942,1357.7
Wayanad,1942,8431.08
Kozhikode,1942,949.49
Malappuram,1942,4341.45
Palakkad,1942,7405.04
Thrissur,1942,1080.84
Ernakulam,1942,3297.26
Idukki,1942,9128.37
Kottayam,1942,5373.16
Alappuzha,1942,1.4
Pattanamtitta,1942,4208.59
Kollam,1942,2822.37
Thiruvananthapuram,1942,3500.43
Thiruvallur,1942,4571.44
Chennai,1942,4489.6
Kancheepuram,1942,4292.49
Vellore,1942,4280.57
Dharmapuri,1942,4348.41
Tiruvannamalai,1942,4304.37
Villupuram,1942,4059.5
Salem,1942,4278.62
Namakkal,1942,4645.48
Erode,1942,6377.54
Nilgiris,1942,10002.3
Coimbatore,1942,9042.75
Dindigul,1942,6918.34
Karur,1942,5480.8
Tiruchchirappalli,1942,4478.41
Perambalur,1942,4120.33
Ariyalur,1942,4045.03
Cuddalore,1942,3934.57
Nagapattinam,1942,4202.13
Thiruvarur,1942,4657.9
Thanjavur,1942,4035.14
Pudukkottai,1942,4010.18
